Id,Predicted
221,0.15229852000872293
222,0.23018791810671488
223,0.15529852000872293
224,0.18630051740010578
225,0.1549651866753896
226,0.1589651866753896
227,0.1579651866753896
228,0.18029852000872293
229,0.18929852000872294
230,0.20863185334205628
231,0.23063185334205627
232,0.17329852000872292
233,0.7852985200087229
234,0.22163185334205626
235,0.3386318533420563
236,0.15329852000872293
237,0.15263185334205628
238,0.2389651866753896
239,0.1576318533420563
240,0.15329852000872293
241,0.15996518667538961
242,0.4919671840667725
243,0.3676318533420562
244,0.15263185334205628
245,0.1586318533420563
246,0.16229852000872294
247,0.1529651866753896
248,0.15263185334205628
249,0.15529852000872293
250,0.6300714447498321
251,0.3666318533420563
252,0.1626318533420563
253,0.1556318533420563
254,0.23263185334205627
255,0.1899651866753896
256,0.3763005174001058
257,0.15463185334205629
258,0.1549651866753896
259,0.3786318533420563
260,0.20963185334205625
261,0.3866318533420563
262,0.15429852000872293
263,0.5944910815556844
264,0.1719651866753896
265,0.19196718406677246
266,0.15363185334205628
267,0.1703005174001058
268,0.1739651866753896
269,0.1739651866753896
270,0.16096518667538962
271,0.15529852000872293
272,0.3966318533420563
273,0.16229852000872294
274,0.17029852000872295
275,0.15329852000872293
276,0.1606318533420563
277,0.15829852000872294
278,0.15829852000872294
279,0.15529852000872293
280,0.1596318533420563
281,0.16629852000872294
282,0.16829852000872295
283,0.16129852000872294
284,0.18829852000872294
285,0.3393005174001058
286,0.4906338507334391
287,0.15263185334205628
288,0.15229852000872293
289,0.15263185334205628
290,0.15329852000872293
291,0.15263185334205628
292,0.17263185334205625
293,0.16996518667538962
294,0.18629852000872293
295,0.1549651866753896
296,0.1559651866753896
297,0.1566318533420563
298,0.16629852000872294
299,0.15229852000872293
300,0.21929852000872296
301,0.16729852000872295
302,0.1539651866753896
303,0.15463185334205629
304,0.15263185334205628
305,0.15996518667538961
306,0.1529651866753896
307,0.15529852000872293
308,0.3559651866753896
309,0.16729852000872295
310,0.44929852000872295
311,0.15229852000872293
312,0.2229651866753896
313,0.1886338507334391
314,0.18252125144004824
315,0.3413005174001058
316,0.18229852000872293
317,0.19318999497095746
318,0.15929852000872294
319,0.15429852000872293
320,0.15929852000872294
321,0.22863185334205627
322,0.18663185334205626
323,0.15629852000872294
324,0.15263185334205628
325,0.15229852000872293
326,0.20563185334205628
327,0.17629852000872293
328,0.15263185334205628
329,0.20385458477338156
330,0.22329852000872294
331,0.1613005174001058
332,0.1549651866753896
333,0.16615774822235108
334,0.15229852000872293
335,0.2289651866753896
336,0.20629852000872295
337,0.1676318533420563
338,0.17929852000872293
339,0.1529651866753896
340,0.4236318533420563
341,0.15229852000872293
342,0.37529852000872294
343,0.38196518667538965
344,0.3369651866753896
345,0.15463185334205629
346,0.4806318533420562
347,0.35263185334205627
348,0.34429852000872296
349,0.15363185334205628
350,0.16129852000872294
351,0.15229852000872293
352,0.1596318533420563
353,0.1719651866753896
354,0.15529852000872293
355,0.17529852000872292
356,0.1739651866753896
357,0.15463185334205629
358,0.33129852000872295
359,0.16796518667538962
360,0.1539651866753896
361,0.3539651866753896
362,0.15229852000872293
363,0.23063185334205627
364,0.3339651866753896
365,0.15363185334205628
366,0.1529651866753896
367,0.1616318533420563
368,0.23963185334205628
369,0.4006338507334391
370,0.16796518667538962
371,0.15429852000872293
372,0.15229852000872293
373,0.16829852000872295
374,0.1539651866753896
375,0.1586318533420563
376,0.3539651866753896
377,0.21096718406677248
378,0.1736318533420563
379,0.3606318533420563
380,0.506298520008723
381,0.19030051740010578
382,0.1556318533420563
383,0.19396518667538962
384,0.1539651866753896
385,0.18463185334205626
386,0.23596718406677245
387,0.1869651866753896
388,0.1549651866753896
389,0.22096518667538959
390,0.47563185334205627
391,0.15263185334205628
392,0.18029852000872293
393,0.4582985200087229
394,0.1706318533420563
395,0.15463185334205629
396,0.17963185334205625
397,0.15463185334205629
398,0.1529651866753896
399,0.15229852000872293
400,0.16640477808316548
401,0.16296518667538962
402,0.1869651866753896
403,0.15263185334205628
404,0.16229852000872294
405,0.17552125144004824
406,0.18863185334205626
407,0.15929852000872294
408,0.3662985200087229
409,0.17029852000872295
410,0.23063185334205627
411,0.16529852000872294
412,0.1799651866753896
413,0.7896318533420562
414,0.1539651866753896
415,0.16696518667538962
416,0.15263185334205628
417,0.1579651866753896
418,0.15229852000872293
419,0.15229852000872293
420,0.3472985200087229
421,0.1686318533420563
422,0.1529651866753896
423,0.15929852000872294
424,0.16196518667538962
425,0.1529651866753896
426,0.19796518667538962
427,0.15329852000872293
428,0.16096518667538962
429,0.3396318533420563
430,0.15263185334205628
431,0.16563185334205627
432,0.1529651866753896
433,0.16129852000872294
434,0.16629852000872294
435,0.27863185334205626
436,0.18229852000872293
437,0.18929852000872294
438,0.15229852000872293
439,0.1579651866753896
440,0.15929852000872294
441,0.3309651866753896
442,0.16707144474983215
443,0.1839651866753896
444,0.16196518667538962
445,0.15629852000872294
446,0.1529651866753896
447,0.1596318533420563
448,0.3743005174001058
449,0.15263185334205628
450,0.20863185334205628
451,0.16396518667538962
452,0.19230051740010579
453,0.1539651866753896
454,0.7234910815556844
455,0.1579651866753896
456,0.15329852000872293
457,0.15229852000872293
458,0.1529651866753896
459,0.36563185334205633
460,0.5929671840667724
461,0.26296518667538965
462,0.1549651866753896
463,0.2186338507334391
464,0.1779651866753896
465,0.1539651866753896
466,0.1736318533420563
467,0.18729852000872294
468,0.17118791810671488
469,0.15463185334205629
470,0.1876338507334391
471,0.1549651866753896
472,0.15929852000872294
473,0.15429852000872293
474,0.1559651866753896
475,0.17496518667538963
476,0.4009651866753896
477,0.15229852000872293
478,0.15229852000872293
479,0.1556318533420563
480,0.22896718406677244
481,0.1539651866753896
482,0.16163385073343914
483,0.1649651866753896
484,0.15329852000872293
485,0.34463185334205626
486,0.15329852000872293
487,0.21963385073343913
488,0.17029852000872295
489,0.17663185334205625
490,0.21463385073343913
491,0.19596518667538962
492,0.16696518667538962
493,0.16296518667538962
494,0.1686318533420563
495,0.6159651866753896
496,0.17963185334205625
497,0.5789651866753897
498,0.15263185334205628
499,0.1686318533420563
500,0.1579651866753896
501,0.19596718406677247
502,0.15263185334205628
503,0.1636318533420563
504,0.15729852000872294
505,0.16129852000872294
506,0.5776318533420562
507,0.3806318533420563
508,0.18129852000872293
509,0.1556318533420563
510,0.1723005174001058
511,0.15229852000872293
512,0.1539651866753896
513,0.1549651866753896
514,0.16829852000872295
515,0.15429852000872293
516,0.17263185334205625
517,0.16629852000872294
518,0.15229852000872293
519,0.1606318533420563
520,0.1719651866753896
521,0.15929852000872294
522,0.16496718406677247
523,0.15429852000872293
524,0.24463185334205628
525,0.1529651866753896
526,0.15996518667538961
527,0.17529852000872292
528,0.5866338507334391
529,0.15263185334205628
530,0.2283005174001058
531,0.16529852000872294
532,0.3439651866753896
533,0.3729671840667725
534,0.15429852000872293
535,0.15329852000872293
536,0.17663185334205625
537,0.16840477808316548
538,0.3349651866753896
539,0.15229852000872293
540,0.2384047780831655
541,0.1626318533420563
542,0.18029852000872293
543,0.20629852000872295
544,0.16396518667538962
545,0.1569651866753896
546,0.1549651866753896
547,0.1906338507334391
548,0.21663185334205629
549,0.15429852000872293
550,0.3229651866753896
551,0.1736318533420563
552,0.17529852000872292
553,0.1589651866753896
554,0.4389651866753896
555,0.15996518667538961
556,0.3572985200087229
557,0.16296518667538962
558,0.15329852000872293
559,0.18429852000872293
560,0.17196718406677247
561,0.37629852000872294
562,0.15829852000872294
563,0.45143454710642494
564,0.36296518667538963
565,0.15996518667538961
566,0.1813005174001058
567,0.1559651866753896
568,0.15463185334205629
569,0.20263185334205627
570,0.15363185334205628
571,0.1616318533420563
572,0.4912985200087229
573,0.18029852000872293
574,0.18663185334205626
575,0.42285458477338156
576,0.1596318533420563
577,0.1649651866753896
578,0.15363185334205628
579,0.19096518667538961
580,0.15729852000872294
581,0.16696518667538962
582,0.33663385073343915
583,0.4442985200087229
584,0.16329852000872294
585,0.15329852000872293
586,0.16196518667538962
587,0.1529651866753896
588,0.17929852000872293
589,0.33029852000872295
590,0.1586318533420563
591,0.1899651866753896
592,0.3666318533420563
593,0.16263385073343914
594,0.16429852000872294
595,0.17529852000872292
596,0.15529852000872293
597,0.20663185334205628
598,0.21496718406677248
599,0.1579651866753896
600,0.18430051740010578
601,0.15629852000872294
602,0.17096518667538962
603,0.3356318533420563
604,0.4649651866753896
605,0.6426338507334391
606,0.18128228505452473
607,0.4315212514400482
608,0.5989651866753897
609,0.15263185334205628
610,0.17729852000872293
611,0.38029852000872294
612,0.16629852000872294
613,0.18763185334205626
614,0.1566318533420563
615,0.15929852000872294
616,0.1556318533420563
617,0.1626318533420563
618,0.16196518667538962
619,0.4875212514400482
620,0.16996718406677247
621,0.1549651866753896
622,0.1779651866753896
623,0.3349651866753896
624,0.15263185334205628
625,0.16029852000872294
626,0.17329852000872292
627,0.16663185334205627
628,0.18429852000872293
629,0.1686318533420563
630,0.1783005174001058
631,0.16029852000872294
632,0.6000500502586364
633,0.15363185334205628
634,0.1579651866753896
635,0.1539651866753896
636,0.16696518667538962
637,0.1576318533420563
638,0.15529852000872293
639,0.2516318533420563
640,0.17963185334205625
641,0.15829852000872294
642,0.39963185334205625
643,0.22429852000872294
644,0.1569651866753896
645,0.21463385073343913
646,0.1636318533420563
647,0.1569651866753896
648,0.34496518667538956
649,0.16429852000872294
650,0.21896518667538958
651,0.2676338507334391
652,0.1579651866753896
653,0.3266318533420563
654,0.665298520008723
655,0.19763185334205627
656,0.20196518667538962
657,0.17029852000872295
658,0.16296518667538962
659,0.15329852000872293
660,0.44496518667538965
661,0.5539671840667725
662,0.16563185334205627
663,0.15829852000872294
664,0.15263185334205628
665,0.16696518667538962
666,0.15629852000872294
667,0.17529852000872292
668,0.1653005174001058
669,0.15229852000872293
670,0.1596318533420563
671,0.17929852000872293
672,0.18263185334205626
673,0.2113005174001058
674,0.16296518667538962
675,0.4806318533420562
676,0.18963185334205626
677,0.1576318533420563
678,0.1529651866753896
679,0.3333005174001058
680,0.35263185334205627
681,0.15729852000872294
682,0.1706318533420563
683,0.1899651866753896
684,0.1813005174001058
685,0.15363185334205628
686,0.16396518667538962
687,0.1743005174001058
688,0.17418791810671488
689,0.17963185334205625
690,0.15429852000872293
691,0.15229852000872293
692,0.15229852000872293
693,0.37129852000872293
694,0.38163185334205624
695,0.15329852000872293
696,0.15229852000872293
697,0.15263185334205628
698,0.15363185334205628
699,0.2279651866753896
700,0.15329852000872293
701,0.20362193536758422
702,0.16463185334205627
703,0.19196718406677246
704,0.1529651866753896
705,0.16996718406677247
706,0.16463385073343914
707,0.15463185334205629
708,0.1759651866753896
709,0.15629852000872294
710,0.4553123257954916
711,0.19909205023447674
712,0.1716318533420563
713,0.18663185334205626
714,0.4386318533420563
715,0.17685458477338156
716,0.2489651866753896
717,0.1596318533420563
718,0.20529852000872295
719,0.1559651866753896
720,0.19929852000872295
721,0.20096518667538962
722,0.3419651866753896
723,0.18563185334205626
724,0.20129852000872295
725,0.1769651866753896
726,0.16996518667538962
727,0.1716318533420563
728,0.17229852000872295
729,0.15263185334205628
730,0.1686318533420563
731,0.1569651866753896
732,0.1566318533420563
733,0.1569651866753896
734,0.17096518667538962
735,0.1586318533420563
736,0.1889651866753896
737,0.6579671840667725
738,0.37796518667538964
739,0.15263185334205628
740,0.15363185334205628
741,0.15363185334205628
742,0.19863385073343912
743,0.16229852000872294
744,0.1616318533420563
745,0.16029852000872294
746,0.16129852000872294
747,0.6079651866753896
748,0.17096518667538962
749,0.15629852000872294
750,0.1549651866753896
751,0.1569651866753896
752,0.4366318533420563
753,0.1559651866753896
754,0.1946338507334391
755,0.16129852000872294
756,0.15829852000872294
757,0.16496718406677247
758,0.21307144474983217
759,0.1556318533420563
760,0.29496518667538957
761,0.19629852000872294
762,0.3609671840667725
763,0.1529651866753896
764,0.1686318533420563
765,0.1696318533420563
766,0.1736318533420563
767,0.1696318533420563
768,0.1756318533420563
769,0.3676338507334391
770,0.17229852000872295
771,0.17496518667538963
772,0.15463185334205629
773,0.16329852000872294
774,0.15629852000872294
775,0.1529651866753896
776,0.17263185334205625
777,0.15996518667538961
778,0.1529651866753896
779,0.16563185334205627
780,0.1845212514400482
781,0.1566318533420563
782,0.15363185334205628
783,0.1686318533420563
784,0.1819651866753896
785,0.15629852000872294
786,0.1616318533420563
787,0.15229852000872293
788,0.1579651866753896
789,0.1576318533420563
790,0.3622985200087229
791,0.17263185334205625
792,0.38396518667538965
793,0.17129852000872295
794,0.1626318533420563
795,0.17963185334205625
796,0.43118791810671486
797,0.5169651866753896
798,0.16229852000872294
799,0.15229852000872293
800,0.1606318533420563
801,0.35463185334205627
802,0.17729852000872293
803,0.18263185334205626
804,0.22785458477338158
805,0.1539651866753896
806,0.15629852000872294
807,0.15729852000872294
808,0.16929852000872295
809,0.16740477808316548
810,0.1539651866753896
811,0.7896456591288249
812,0.6446318533420562
813,0.16129852000872294
814,0.39138338359196984
815,0.1789651866753896
816,0.1586318533420563
817,0.37763185334205623
818,0.16096518667538962
819,0.1569651866753896
820,0.15263185334205628
821,0.25096518667538964
822,0.18429852000872293
823,0.15629852000872294
824,0.15329852000872293
825,0.1556318533420563
826,0.15329852000872293
827,0.16096518667538962
828,0.16463185334205627
829,0.28029852000872296
830,0.16563185334205627
831,0.16296518667538962
832,0.24529852000872296
833,0.15229852000872293
834,0.19596518667538962
835,0.16096518667538962
836,0.46130051740010575
837,0.3018034919102987
838,0.1539651866753896
839,0.15363185334205628
840,0.1529651866753896
841,0.22129852000872294
842,0.1559651866753896
843,0.16763385073343914
844,0.1716318533420563
845,0.15829852000872294
846,0.16096518667538962
847,0.21496518667538958
848,0.4673833835919698
849,0.19929852000872295
850,0.16129852000872294
851,0.17329852000872292
852,0.1606318533420563
853,0.16396518667538962
854,0.1686318533420563
855,0.1529651866753896
856,0.1899651866753896
857,0.17129852000872295
858,0.15463185334205629
859,0.1616318533420563
860,0.1879651866753896
861,0.1706318533420563
862,0.15429852000872293
863,0.33663185334205625
864,0.15329852000872293
865,0.16396518667538962
866,0.17729852000872293
867,0.1719651866753896
868,0.1556318533420563
869,0.3966318533420563
870,0.15463185334205629
871,0.15463185334205629
872,0.15729852000872294
873,0.17129852000872295
874,0.16396518667538962
875,0.1819651866753896
876,0.38996518667538965
877,0.17429852000872295
878,0.3389651866753896
879,0.16729852000872295
880,0.1549651866753896
881,0.27629852000872296
882,0.18729852000872294
883,0.15629852000872294
884,0.1674910815556844
885,0.1529651866753896
886,0.19229852000872294
887,0.15263185334205628
888,0.34863185334205626
889,0.16296518667538962
890,0.15229852000872293
891,0.1896338507334391
892,0.16129852000872294
893,0.18663185334205626
894,0.17029852000872295
895,0.16629852000872294
896,0.3392985200087229
897,0.21063185334205628
898,0.5542985200087229
899,0.15363185334205628
900,0.17663185334205625
901,0.20396518667538963
902,0.1576318533420563
903,0.15829852000872294
904,0.15329852000872293
905,0.31929852000872294
906,0.16429852000872294
907,0.3419651866753896
908,0.5258545847733815
909,0.15329852000872293
910,0.1529651866753896
911,0.1566318533420563
912,0.15263185334205628
913,0.16329852000872294
914,0.26729852000872295
915,0.1579651866753896
916,0.20363185334205627
917,0.21963185334205626
918,0.17163385073343915
919,0.19229852000872294
920,0.6466318533420563
921,0.3316318533420563
922,0.16096518667538962
923,0.1606318533420563
924,0.15263185334205628
925,0.15229852000872293
926,0.19496518667538962
927,0.37929852000872294
928,0.1676318533420563
929,0.15529852000872293
930,0.41029852000872297
931,0.15263185334205628
932,0.18230051740010578
933,0.15263185334205628
934,0.3683005174001058
935,0.1566318533420563
936,0.1529651866753896
937,0.35463185334205627
938,0.1649651866753896
939,0.1579651866753896
940,0.15229852000872293
941,0.1606318533420563
942,0.15429852000872293
943,0.17696718406677248
944,0.21696518667538958
945,0.2094910815556844
946,0.1649651866753896
947,0.15263185334205628
948,0.19496518667538962
949,0.3329651866753896
950,0.15629852000872294
951,0.1606318533420563
952,0.21596518667538964
953,0.18429852000872293
954,0.16396518667538962
955,0.1549651866753896
956,0.16396718406677246
957,0.16563185334205627
958,0.1899651866753896
959,0.1686318533420563
960,0.32229852000872294
961,0.1556318533420563
962,0.15329852000872293
963,0.1549651866753896
964,0.17529852000872292
965,0.2239651866753896
966,0.1833005174001058
967,0.16429852000872294
968,0.1623005174001058
969,0.4173005174001058
970,0.15263185334205628
971,0.3676318533420562
972,0.33596518667538966
973,0.16696518667538962
974,0.2269651866753896
975,0.15229852000872293
976,0.1819651866753896
977,0.17129852000872295
978,0.4399651866753896
979,0.16696518667538962
980,0.17296518667538963
981,0.3589651866753896
982,0.1649651866753896
983,0.15429852000872293
984,0.18429852000872293
985,0.15996518667538961
986,0.3809651866753896
987,0.15263185334205628
988,0.19163185334205626
989,0.15996518667538961
990,0.23038338359196983
991,0.4834910815556844
992,0.15229852000872293
993,0.16096518667538962
994,0.16663185334205627
995,0.3769671840667725
996,0.20696518667538963
997,0.1559651866753896
998,0.6589651866753896
999,0.17229852000872295
1000,0.32229852000872294
1001,0.16696518667538962
1002,0.4429651866753896
1003,0.19229852000872294
1004,0.15229852000872293
1005,0.19663185334205627
1006,0.15629852000872294
1007,0.20063185334205627
1008,0.5709651866753896
1009,0.15429852000872293
1010,0.20996518667538963
1011,0.15363185334205628
1012,0.15363185334205628
1013,0.21329852000872296
1014,0.1813005174001058
1015,0.1846338507334391
1016,0.17273811141649884
1017,0.21396518667538963
1018,0.16729852000872295
1019,0.15629852000872294
1020,0.1569651866753896
1021,0.33629852000872296
1022,0.1569651866753896
1023,0.1556318533420563
1024,0.21671671692530314
1025,0.15629852000872294
1026,0.32229852000872294
1027,0.16896518667538962
1028,0.1586318533420563
1029,0.15263185334205628
1030,0.17862193536758422
1031,0.2269651866753896
1032,0.26263185334205624
1033,0.3436318533420562
1034,0.17629852000872293
1035,0.15329852000872293
1036,0.20131232579549155
1037,0.16696518667538962
1038,0.23229852000872295
1039,0.3476318533420562
1040,0.15263185334205628
1041,0.16529852000872294
1042,0.15263185334205628
1043,0.23263185334205627
1044,0.3592985200087229
1045,0.18163185334205625
1046,0.15263185334205628
1047,0.1529651866753896
1048,0.17329852000872292
1049,0.16696718406677247
1050,0.3472985200087229
1051,0.17663185334205625
1052,0.20429852000872295
1053,0.16296518667538962
1054,0.15229852000872293
1055,0.16296518667538962
1056,0.34896518667538956
1057,0.1616318533420563
1058,0.19496718406677246
1059,0.1566318533420563
1060,0.33329852000872295
1061,0.18129852000872293
1062,0.3456318533420563
1063,0.15429852000872293
1064,0.18629852000872293
1065,0.1633005174001058
1066,0.15229852000872293
1067,0.19229852000872294
1068,0.37496518667538964
1069,0.1596318533420563
1070,0.1586318533420563
1071,0.15363185334205628
1072,0.15229852000872293
1073,0.15729852000872294
1074,0.23063185334205627
1075,0.1579651866753896
1076,0.17763185334205625
1077,0.1549651866753896
1078,0.1736318533420563
1079,0.16396718406677246
1080,0.23429852000872295
1081,0.16229852000872294
1082,0.16629852000872294
1083,0.18429852000872293
1084,0.19396518667538962
1085,0.19229852000872294
1086,0.4706318533420563
1087,0.25096518667538964
1088,0.15229852000872293
1089,0.15229852000872293
1090,0.2186318533420563
1091,0.19929852000872295
1092,0.17263185334205625
1093,0.16129852000872294
1094,0.1549651866753896
1095,0.34463185334205626
1096,0.17763185334205625
1097,0.15329852000872293
1098,0.5432985200087229
1099,0.15629852000872294
1100,0.3399651866753896
1101,0.1529651866753896
1102,0.15229852000872293
1103,0.15229852000872293
1104,0.33552125144004824
1105,0.1569651866753896
1106,0.3686338507334391
1107,0.1789651866753896
1108,0.18429852000872293
1109,0.16163385073343914
1110,0.17296518667538963
1111,0.15363185334205628
1112,0.3319651866753896
1113,0.1529651866753896
1114,0.1829651866753896
1115,0.15263185334205628
1116,0.1719651866753896
1117,0.15996518667538961
1118,0.15996518667538961
1119,0.418298520008723
1120,0.17096518667538962
1121,0.1659651866753896
1122,0.1659651866753896
1123,0.1819651866753896
1124,0.6628545847733815
1125,0.1659651866753896
1126,0.2121577482223511
1127,0.17629852000872293
1128,0.1589651866753896
1129,0.15429852000872293
1130,0.17929852000872293
1131,0.1636318533420563
1132,0.1529651866753896
1133,0.15263185334205628
1134,0.3662985200087229
1135,0.15463185334205629
1136,0.38363185334205624
1137,0.1589651866753896
1138,0.15229852000872293
1139,0.16296518667538962
1140,0.3539671840667724
1141,0.16696518667538962
1142,0.15229852000872293
1143,0.15263185334205628
1144,0.1849651866753896
1145,0.7234910815556844
1146,0.16829852000872295
1147,0.17129852000872295
1148,0.15463185334205629
1149,0.15629852000872294
1150,0.2359651866753896
1151,0.2013005174001058
1152,0.1566318533420563
1153,0.15229852000872293
1154,0.15429852000872293
1155,0.15329852000872293
1156,0.15229852000872293
1157,0.33663185334205625
1158,0.16329852000872294
1159,0.25296518667538964
1160,0.16863385073343914
1161,0.19696518667538962
1162,0.1579651866753896
1163,0.19029852000872294
1164,0.16629852000872294
1165,0.16329852000872294
1166,0.1559651866753896
1167,0.7673123257954915
1168,0.1549651866753896
1169,0.27729852000872296
1170,0.3392985200087229
1171,0.1566318533420563
1172,0.1529651866753896
1173,0.1716318533420563
1174,0.36696518667538963
1175,0.1549651866753896
1176,0.372298520008723
1177,0.15629852000872294
1178,0.17763185334205625
1179,0.19429852000872294
1180,0.2536318533420563
1181,0.15429852000872293
1182,0.15229852000872293
1183,0.20029852000872295
1184,0.21329852000872296
1185,0.18329852000872293
1186,0.15329852000872293
1187,0.1649651866753896
1188,0.15329852000872293
1189,0.15463185334205629
1190,0.1539651866753896
1191,0.5642985200087229
1192,0.15329852000872293
1193,0.18829852000872294
1194,0.15229852000872293
1195,0.21363185334205625
1196,0.3432985200087229
1197,0.16196518667538962
1198,0.35663185334205627
1199,0.15229852000872293
1200,0.15229852000872293
1201,0.20796518667538963
1202,0.1529651866753896
1203,0.3969651866753896
1204,0.5169651866753896
1205,0.5370714447498321
1206,0.4213833835919698
1207,0.17496718406677247
1208,0.15996518667538961
1209,0.15229852000872293
1210,0.15529852000872293
1211,0.16663185334205627
1212,0.17529852000872292
1213,0.1539651866753896
1214,0.4027678804397583
1215,0.26096518667538965
1216,0.16729852000872295
1217,0.36996518667538963
1218,0.20563185334205628
1219,0.22029852000872294
1220,0.15363185334205628
1221,0.1706318533420563
1222,0.33663185334205625
1223,0.21296518667538958
1224,0.15463185334205629
1225,0.1549651866753896
1226,0.3286318533420563
1227,0.19996518667538962
1228,0.32129852000872294
1229,0.2323005174001058
1230,0.15263185334205628
1231,0.1636318533420563
1232,0.1559651866753896
1233,0.15263185334205628
1234,0.1556318533420563
1235,0.27029852000872295
1236,0.15629852000872294
1237,0.33429852000872295
1238,0.1549651866753896
1239,0.3469651866753896
1240,0.1579651866753896
1241,0.16129852000872294
1242,0.16463185334205627
1243,0.4626318533420563
1244,0.1569651866753896
1245,0.1799651866753896
1246,0.3662985200087229
1247,0.4759651866753896
1248,0.2933833835919698
